game,benchmark_version,game_id,model,experiment,episode,Aborted,Lose,Success,chat,target,player
taboo,v1.0,8,gpt-4-0613-t0.0--gpt-4-0613-t0.0,2_low_en,episode_8,0,0,1,"[{'role': 'user', 'content': 'You are playing a collaborative word guessing game in which you have to describe a target word for another player to guess.\n\nRules:\n(a) You have to reply in the form: CLUE: <some text>. Guesses from the other player will start with GUESS.\n(b) You cannot use the target word itself, parts or morphological variants of it in your description.\n(c) In addition, the same rules apply for related words which are provided below.\n\nEnd conditions:\n(i) If you use the target word or a related word in your description, then you lose.\n(ii) If the other player can guess the target word in 3 tries, you both win.\n\nLet us start.\n\nThis is the target word that you need to describe and that the other player needs to guess:\n\nnonprofit\n\nRelated words are:\n\n- profit\n- free\n- money\n\nImportant: You are under time pressure, give short descriptions that are to the point!'}, {'role': 'assistant', 'content': ""CLUE: An organization that doesn't aim to make a surplus for personal gain.""}]",nonprofit,player 1
taboo,v0.9,10,claude-v1.3-t0.0--claude-v1.3-t0.0,2_low_en,episode_10,0,0,1,"[{'role': 'user', 'content': 'You are playing a collaborative word guessing game in which you have to describe a target word for another player to guess.\n\nRules:\n(a) You have to reply in the form: CLUE: <some text>. Guesses from the other player will start with GUESS.\n(b) You cannot use the target word itself, parts or morphological variants of it in your description.\n(c) In addition, the same rules apply for related words which are provided below.\n\nEnd conditions:\n(i) If you use the target word or a related word in your description, then you lose.\n(ii) If the other player can guess the target word in 3 tries, you both win.\n\nLet us start.\n\nThis is the target word that you need to describe and that the other player needs to guess:\n\nmagnitude\n\nRelated words are:\n\n- moment\n- weightiness\n- account\n\nImportant: You are under time pressure, give short descriptions that are to the point!'}, {'role': 'assistant', 'content': 'CLUE: Size or extent.'}]",magnitude,player 1
taboo,v1.0,18,gpt-4-0613-t0.0--gpt-4-0613-t0.0,0_high_en,episode_18,0,0,1,"[{'role': 'user', 'content': 'You are playing a collaborative word guessing game in which you have to guess a target word that another player describes to you.\n\nYou can make one guess at each trial. You win when you guess the target word. You lose when you cannot guess it in 3 tries.\n\nAfter each trial you will get a new hint from the other player which starts with CLUE.\n\nMake your guesses by just saying the word using the following form: GUESS: <a word>\n\nLet us start.\n\n\nCLUE: An exclamation of excitement or joy often used in the Wild West.'}, {'role': 'assistant', 'content': 'GUESS: Yeehaw'}, {'role': 'user', 'content': 'CLUE: Close but think of a term also used as an internet search engines name.'}, {'role': 'assistant', 'content': 'GUESS: Yahoo'}]",yahoo,player 2
taboo,v0.9,10,claude-v1.3-t0.0--claude-v1.3-t0.0,2_low_en,episode_10,0,0,1,"[{'role': 'user', 'content': 'You are playing a collaborative word guessing game in which you have to guess a target word that another player describes to you.\n\nYou can make one guess at each trial. You win when you guess the target word. You lose when you cannot guess it in 3 tries.\n\nAfter each trial you will get a new hint from the other player which starts with CLUE.\n\nMake your guesses by just saying the word using the following form: GUESS: <a word>\n\nLet us start.\n\n\nCLUE: Size or extent'}, {'role': 'assistant', 'content': 'GUESS: magnitude'}]",magnitude,player 2
taboo,v1.0,11,gpt-4-1106-preview-t0.0--gpt-4-1106-preview-t0.0,2_low_en,episode_11,0,0,1,"[{'role': 'user', 'content': 'You are playing a collaborative word guessing game in which you have to guess a target word that another player describes to you.\n\nYou can make one guess at each trial. You win when you guess the target word. You lose when you cannot guess it in 3 tries.\n\nAfter each trial you will get a new hint from the other player which starts with CLUE.\n\nMake your guesses by just saying the word using the following form: GUESS: <a word>\n\nLet us start.\n\n\nCLUE: This term refers to the language spoken by the inhabitants of a Central European country bordered by Poland Ukraine Hungary Austria and the Czech Republic.'}, {'role': 'assistant', 'content': 'GUESS: Slovak'}]",slovak,player 2
taboo,v0.9,9,claude-v1.3-t0.0--claude-v1.3-t0.0,2_low_en,episode_9,0,0,1,"[{'role': 'user', 'content': 'You are playing a collaborative word guessing game in which you have to describe a target word for another player to guess.\n\nRules:\n(a) You have to reply in the form: CLUE: <some text>. Guesses from the other player will start with GUESS.\n(b) You cannot use the target word itself, parts or morphological variants of it in your description.\n(c) In addition, the same rules apply for related words which are provided below.\n\nEnd conditions:\n(i) If you use the target word or a related word in your description, then you lose.\n(ii) If the other player can guess the target word in 3 tries, you both win.\n\nLet us start.\n\nThis is the target word that you need to describe and that the other player needs to guess:\n\nundo\n\nRelated words are:\n\n- unbind\n- unsettle\n- unhinge\n\nImportant: You are under time pressure, give short descriptions that are to the point!'}, {'role': 'assistant', 'content': 'CLUE: Reverse an action.'}]",undo,player 1
taboo,v1.0,13,gpt-4-1106-preview-t0.0--gpt-4-1106-preview-t0.0,2_low_en,episode_13,0,0,1,"[{'role': 'user', 'content': 'You are playing a collaborative word guessing game in which you have to describe a target word for another player to guess.\n\nRules:\n(a) You have to reply in the form: CLUE: <some text>. Guesses from the other player will start with GUESS.\n(b) You cannot use the target word itself, parts or morphological variants of it in your description.\n(c) In addition, the same rules apply for related words which are provided below.\n\nEnd conditions:\n(i) If you use the target word or a related word in your description, then you lose.\n(ii) If the other player can guess the target word in 3 tries, you both win.\n\nLet us start.\n\nThis is the target word that you need to describe and that the other player needs to guess:\n\nhobby\n\nRelated words are:\n\n- avocation\n- hobbyhorse\n- recreation\n\nImportant: You are under time pressure, give short descriptions that are to the point!'}, {'role': 'assistant', 'content': ""CLUE: An activity done regularly in one's leisure time for pleasure.""}]",hobby,player 1
taboo,v1.0,12,gpt-4-0613-t0.0--gpt-4-0613-t0.0,0_high_en,episode_12,0,0,1,"[{'role': 'user', 'content': 'You are playing a collaborative word guessing game in which you have to guess a target word that another player describes to you.\n\nYou can make one guess at each trial. You win when you guess the target word. You lose when you cannot guess it in 3 tries.\n\nAfter each trial you will get a new hint from the other player which starts with CLUE.\n\nMake your guesses by just saying the word using the following form: GUESS: <a word>\n\nLet us start.\n\n\nCLUE: Legal advice given by a lawyer.'}, {'role': 'assistant', 'content': 'GUESS: Consultation'}, {'role': 'user', 'content': 'CLUE: Not quite its more related to legal guidance provided by an attorney.'}, {'role': 'assistant', 'content': 'GUESS: Counsel'}]",counsel,player 2
taboo,v1.0,8,gpt-4-1106-preview-t0.0--gpt-4-1106-preview-t0.0,2_low_en,episode_8,0,0,1,"[{'role': 'user', 'content': 'You are playing a collaborative word guessing game in which you have to describe a target word for another player to guess.\n\nRules:\n(a) You have to reply in the form: CLUE: <some text>. Guesses from the other player will start with GUESS.\n(b) You cannot use the target word itself, parts or morphological variants of it in your description.\n(c) In addition, the same rules apply for related words which are provided below.\n\nEnd conditions:\n(i) If you use the target word or a related word in your description, then you lose.\n(ii) If the other player can guess the target word in 3 tries, you both win.\n\nLet us start.\n\nThis is the target word that you need to describe and that the other player needs to guess:\n\nnonprofit\n\nRelated words are:\n\n- profit\n- free\n- money\n\nImportant: You are under time pressure, give short descriptions that are to the point!'}, {'role': 'assistant', 'content': 'CLUE: An organization that is dedicated to furthering a particular social cause or advocating for a shared point of interest and does not distribute its surplus funds to owners or shareholders, but instead uses them to help pursue its goals.'}]",nonprofit,player 1
taboo,v0.9,10,claude-v1.3-t0.0--claude-v1.3-t0.0,1_medium_en,episode_10,0,0,1,"[{'role': 'user', 'content': 'You are playing a collaborative word guessing game in which you have to guess a target word that another player describes to you.\n\nYou can make one guess at each trial. You win when you guess the target word. You lose when you cannot guess it in 3 tries.\n\nAfter each trial you will get a new hint from the other player which starts with CLUE.\n\nMake your guesses by just saying the word using the following form: GUESS: <a word>\n\nLet us start.\n\n\nCLUE: Bottom of footwear'}, {'role': 'assistant', 'content': 'GUESS: sole'}]",sole,player 2
taboo,v1.0,5,claude-v1.3-t0.0--claude-v1.3-t0.0,2_low_en,episode_5,0,0,1,"[{'role': 'user', 'content': 'You are playing a collaborative word guessing game in which you have to guess a target word that another player describes to you.\n\nYou can make one guess at each trial. You win when you guess the target word. You lose when you cannot guess it in 3 tries.\n\nAfter each trial you will get a new hint from the other player which starts with CLUE.\n\nMake your guesses by just saying the word using the following form: GUESS: <a word>\n\nLet us start.\n\n\nCLUE: Pulling force.'}, {'role': 'assistant', 'content': 'GUESS: Gravity'}]",gravity,player 2
taboo,v1.0,12,claude-v1.3-t0.0--claude-v1.3-t0.0,0_high_en,episode_12,0,0,1,"[{'role': 'user', 'content': 'You are playing a collaborative word guessing game in which you have to describe a target word for another player to guess.\n\nRules:\n(a) You have to reply in the form: CLUE: <some text>. Guesses from the other player will start with GUESS.\n(b) You cannot use the target word itself, parts or morphological variants of it in your description.\n(c) In addition, the same rules apply for related words which are provided below.\n\nEnd conditions:\n(i) If you use the target word or a related word in your description, then you lose.\n(ii) If the other player can guess the target word in 3 tries, you both win.\n\nLet us start.\n\nThis is the target word that you need to describe and that the other player needs to guess:\n\ncounsel\n\nRelated words are:\n\n- conference\n- talk\n- consult\n\nImportant: You are under time pressure, give short descriptions that are to the point!'}, {'role': 'assistant', 'content': 'CLUE: Advice or guidance.'}]",counsel,player 1
